,date,high,volume,FF,dilution
1060,2018-05-02,13.90963095163765,918600,52.24,False
1061,2018-05-03,13.827082660575137,1474200,52.24,False
1062,2018-05-04,13.868356127253278,1590600,52.24,False
1063,2018-05-07,14.36365448206824,2562900,52.24,False
1064,2018-05-08,14.528755617729095,4724600,52.24,False
1065,2018-05-09,13.90963113953527,2264800,52.24,False
1066,2018-05-10,13.909632100396182,1730200,52.24,False
1067,2018-05-11,13.70325758675704,1084600,52.24,False
1068,2018-05-14,13.74453085123328,971800,52.24,False
1069,2018-05-15,13.78580841676607,920100,52.24,False
1070,2018-05-16,13.827078972619322,793400,52.24,False
1071,2018-05-17,14.03345328564349,852800,52.24,False
1072,2018-05-18,13.785806029069999,1468300,52.24,False
1073,2018-05-21,13.414332397643111,1401300,52.24,False
1074,2018-05-22,13.373057704887884,1659000,52.24,False
1075,2018-05-23,12.985073119350856,1599200,52.24,False
1076,2018-05-24,12.795210072251619,2143100,52.24,False
1077,2018-05-25,12.819972995578073,1435700,52.24,False
1078,2018-05-29,12.382460958915908,2354200,52.24,False
1079,2018-05-30,12.341185740705187,1318800,52.24,False
1080,2018-05-31,12.341185742989783,1007900,52.24,False
1081,2018-06-01,12.341185742989783,927300,52.24,False
1082,2018-06-04,12.299909921732864,1409400,52.24,False
1083,2018-06-05,12.365951414947384,1337600,52.24,False
1084,2018-06-06,12.176086428066,1400000,52.24,False
1085,2018-06-07,12.28340118490127,1247500,52.24,False
1086,2018-06-08,12.20233645541342,1363900,52.24,False
1087,2018-06-11,12.662642635483762,1592900,52.24,False
1088,2018-06-12,13.139690431851236,1594800,52.24,False
1089,2018-06-13,13.348921469265113,1044200,52.24,False
1090,2018-06-14,13.223382982302914,1295800,52.24,False
1091,2018-06-15,13.223382272588697,1450900,52.24,False
1092,2018-06-18,13.474459711093118,1403400,52.24,False
1093,2018-06-19,13.599998474121094,983500,52.24,False
1094,2018-06-20,14.001718807835815,1607200,52.24,False
1095,2018-06-21,14.68799756202816,2403300,52.24,False
1096,2018-06-22,14.562457177601626,2286100,52.24,False
1097,2018-06-25,13.976613163074282,1446800,52.24,False
1098,2018-06-26,13.842705518893228,2194500,52.24,False
1099,2018-06-27,13.641842933707638,1330100,52.24,False
1100,2018-06-28,13.558151117348665,1088900,52.24,False
1101,2018-06-29,13.55815238886183,999000,52.24,False
1102,2018-07-02,13.307074799757782,1158800,52.24,False
1103,2018-07-03,13.348920082512642,729300,52.24,False
1104,2018-07-05,14.102152702686016,1623500,52.24,False
1105,2018-07-06,14.604306161277313,1729800,52.24,False
1106,2018-07-09,14.729842585417838,1494000,52.24,False
1107,2018-07-10,14.562460136236036,896900,52.24,False
1108,2018-07-11,14.93907495754141,1720500,52.24,False
1109,2018-07-12,14.729843817939528,1898800,52.24,False
1110,2018-07-13,14.353226716204764,1442600,52.24,False
1111,2018-07-16,14.395074494026712,1269900,52.24,False
1112,2018-07-17,14.311382605912506,1042800,52.24,False
1113,2018-07-18,14.060303447672487,1443000,52.24,False
1114,2018-07-19,14.018460800450994,1613500,52.24,False
1115,2018-07-20,13.767382109508235,1299900,52.24,False
1116,2018-07-23,13.39076770904188,2479500,52.24,False
1117,2018-07-24,13.139688756729809,1607600,52.24,False
1118,2018-07-25,13.12295199561097,1408200,52.24,False
1119,2018-07-26,13.332182128635154,1279200,52.24,False
1120,2018-07-27,13.348920171691878,1088800,52.24,False
1121,2018-07-30,13.055997190960547,1158300,52.24,False
1122,2018-07-31,14.060305281491027,3677200,51.74,True
1123,2018-08-01,14.060304618084022,4306600,51.74,False
1124,2018-08-02,14.102153033124141,3211100,51.74,False
1125,2018-08-03,14.64614998055394,3053900,51.74,False
1126,2018-08-06,14.813536899425676,2086700,51.74,False
1127,2018-08-07,15.022768028827391,2166500,51.74,False
1128,2018-08-08,14.754948901660828,2554100,51.74,False
1129,2018-08-09,15.35753711444325,4497900,51.74,False
1130,2018-08-10,14.646151730287581,1851100,51.74,False
1131,2018-08-13,14.838643627058435,1300900,51.74,False
1132,2018-08-14,14.897225847684604,1820900,51.74,False
1133,2018-08-15,14.9641804685832,2298100,51.74,False
1134,2018-08-16,15.441230220275868,3844100,51.74,False
1135,2018-08-17,15.73414775112028,1957100,51.74,False
1136,2018-08-20,15.650462108946622,1723200,51.74,False
1137,2018-08-21,16.177719775274884,1512000,51.74,False
1138,2018-08-22,16.361842970033504,1621300,51.74,False
1139,2018-08-23,16.11076564149993,1089400,51.74,False
1140,2018-08-24,16.236305559705745,1301000,51.74,False
1141,2018-08-27,16.094028397552794,1486400,51.74,False
1142,2018-08-28,16.068921920797713,1199300,51.74,False
1143,2018-08-29,16.110768852202934,901700,51.74,False
1144,2018-08-30,15.901535151929455,794800,51.74,False
1145,2018-08-31,15.985227457959338,1256600,51.74,False
1146,2018-09-04,16.19445806450317,1709500,51.74,False
1147,2018-09-05,17.11507335792044,4047900,51.74,False
1148,2018-09-06,16.738457015798062,2161000,51.74,False
1149,2018-09-07,17.07879597896969,2437900,51.74,False
1150,2018-09-10,17.03652076551296,1502400,51.74,False
1151,2018-09-11,16.994245090467064,1451700,51.74,False
1152,2018-09-12,17.036519863881495,1081300,51.74,False
1153,2018-09-13,17.03651912592865,737100,51.74,False
1154,2018-09-14,18.008825900076943,5184300,51.74,False
1155,2018-09-17,16.951969292264803,2302800,51.74,False
1156,2018-09-18,17.459259425932032,1733600,51.74,False
1157,2018-09-19,17.50153614847877,2637600,51.74,False
1158,2018-09-20,17.712907498603172,1399000,51.74,False
1159,2018-09-21,18.135650491228535,3218100,51.74,False
1160,2018-09-24,18.87160512639607,2175000,51.74,False
1161,2018-09-25,18.59810114061817,2289900,51.74,False
1162,2018-09-26,18.552518975661645,1549100,51.74,False
1163,2018-09-27,18.780436696895475,1573700,51.74,False
1164,2018-09-28,18.780439454786197,1827000,51.74,False
1165,2018-10-01,18.780437482103974,1939700,51.74,False
1166,2018-10-02,18.37018458878475,2190100,51.74,False
1167,2018-10-03,18.47958811292841,1854900,51.74,False
1168,2018-10-04,18.461352000772493,1378900,51.74,False
1169,2018-10-05,18.333719514342484,1566700,51.74,False
1170,2018-10-08,18.105803582799215,1567500,51.74,False
1171,2018-10-09,18.096684926594488,998300,51.74,False
1172,2018-10-10,18.16961831410881,1758700,51.74,False
1173,2018-10-11,17.175897493293228,1535800,51.74,False
1174,2018-10-12,17.28529381125244,2051400,51.74,False
1175,2018-10-15,17.61349785451826,1577300,51.74,False
1176,2018-10-16,18.379300870137698,2451300,51.74,False
1177,2018-10-17,18.50693389856525,1676000,51.74,False
1178,2018-10-18,18.187850952362567,1609200,51.74,False
1179,2018-10-19,18.561635449848694,1528000,51.74,False
1180,2018-10-22,18.470469682319703,1926100,51.74,False
1181,2018-10-23,18.01463405292903,1180600,51.74,False
1182,2018-10-24,17.814067538375824,3652600,51.74,False
1183,2018-10-25,17.14854438035882,2243300,51.74,False
1184,2018-10-26,16.865928045994597,2581800,51.74,False
1185,2018-10-29,17.29441385106658,1544600,51.74,False
1186,2018-10-30,17.540563583374023,1728600,51.74,False
1187,2018-10-31,17.896115404704908,1254700,51.74,False
1188,2018-11-01,17.604380325187304,1292100,51.74,False
1189,2018-11-02,18.12403440158481,1429500,51.74,False
1190,2018-11-05,17.540564458010312,1518600,51.74,False
1191,2018-11-06,17.5132153061478,1846200,51.74,False
1192,2018-11-07,16.865926408509058,3515900,51.74,False
1193,2018-11-08,17.248829850622332,1616200,51.74,False
1194,2018-11-09,16.26422491393697,6804400,51.74,False
1195,2018-11-12,14.459114433614069,2409400,51.74,False
1196,2018-11-13,14.258546904744234,2064700,51.74,False
1197,2018-11-14,14.4955796212207,1713200,51.74,False
1198,2018-11-15,14.14002836405578,2166000,51.74,False
1199,2018-11-16,13.44715863771325,2505200,51.74,False
1200,2018-11-19,13.036905907174068,2973500,51.74,False
1201,2018-11-20,12.49901968054025,3077300,51.74,False
1202,2018-11-21,12.991322623857771,1631900,51.74,False
1203,2018-11-23,12.81810529153623,859200,51.74,False
1204,2018-11-26,12.982205866348112,1754500,51.74,False
1205,2018-11-27,12.900153870936201,1755400,51.74,False
1206,2018-11-28,12.68135328597262,1406400,51.74,False
1207,2018-11-29,12.991321085540964,1061600,51.74,False
1208,2018-11-30,12.881921654033098,1445100,51.74,False
1209,2018-12-03,13.210123975556058,1995800,51.74,False
1210,2018-12-04,13.283057405565799,1413600,51.74,False
1211,2018-12-06,13.365107018225403,1708200,51.74,False
1212,2018-12-07,13.587319584608778,980300,51.74,False
1213,2018-12-10,13.35624373944367,1196600,51.74,False
1214,2018-12-11,14.077205102343374,2025400,51.74,False
1215,2018-12-12,14.271308223143185,1807900,51.74,False
1216,2018-12-13,14.234335491845103,1086700,51.74,False
1217,2018-12-14,13.846127034831559,777700,51.74,False
1218,2018-12-17,13.670508464981495,1022400,51.74,False
1219,2018-12-18,13.356244159980182,1203500,51.74,False
1220,2018-12-19,13.005008302062555,1355000,51.74,False
1221,2018-12-20,12.663012555916163,1495800,51.74,False
1222,2018-12-21,12.200859490760251,1653300,51.74,False
1223,2018-12-24,11.590817100260692,861400,51.74,False
1224,2018-12-26,11.794164143053905,1574100,51.74,False
1225,2018-12-27,11.553843671045831,1777700,51.74,False
1226,2018-12-28,11.692490683096473,1668100,51.74,False
1227,2018-12-31,11.757192101474908,1246800,51.74,False
1228,2019-01-02,12.08994280890402,1374900,51.74,False
1229,2019-01-03,12.515124107063427,1392400,51.74,False
1230,2019-01-04,12.653770102320332,1025000,51.74,False
1231,2019-01-07,13.180626178528609,1119200,51.74,False
1232,2019-01-08,13.587321269946507,1122700,51.74,False
1233,2019-01-09,13.633535889431203,1443600,51.74,False
1234,2019-01-10,12.866361424328227,976500,51.74,False
1235,2019-01-11,13.014250298290516,578600,51.74,False
1236,2019-01-14,13.18062590019544,1414200,51.74,False
1237,2019-01-15,13.356242498287552,646600,51.74,False
1238,2019-01-16,13.494891539711544,960100,51.74,False
1239,2019-01-17,13.365486821800788,828300,51.74,False
1240,2019-01-18,13.457917245261878,953800,51.74,False
1241,2019-01-22,12.968034757053719,1595300,51.74,False
1242,2019-01-23,13.31002882264648,1480600,51.74,False
1243,2019-01-24,13.189868523598609,593400,51.74,False
1244,2019-01-25,13.402460186990956,772600,51.74,False
1245,2019-01-28,13.097438749806098,689000,51.74,False
1246,2019-01-29,13.236083007633809,620700,51.74,False
1247,2019-01-30,13.263814000985224,546000,51.74,False
1248,2019-01-31,13.578078493446679,905800,51.74,False
1249,2019-02-01,13.4209452112841,1268900,51.74,False
1250,2019-02-04,13.365486526778875,858800,51.74,False
1251,2019-02-05,13.485647133500384,1184500,51.74,False
1252,2019-02-06,13.032737253352996,1019500,51.74,False
1253,2019-02-07,12.709229670269245,1494900,51.74,False
1254,2019-02-08,12.699985173314673,634300,51.74,False
1255,2019-02-11,12.746199589990637,1696300,51.74,False
1256,2019-02-12,12.348748316701965,2302400,51.74,False
1257,2019-02-13,12.48739528656006,1515300,51.74,False
1258,2019-02-14,12.940305435692238,1173500,51.74,False
1259,2019-02-15,13.06970952135802,1017300,51.74,False
1260,2019-02-19,12.8109028924502,2049200,51.74,False
1261,2019-02-20,12.829389046812233,1771600,51.74,False
1262,2019-02-21,12.838632389152925,733000,51.74,False
1263,2019-02-22,13.236083828011155,1002000,52.05,True
1264,2019-02-25,13.088193870432669,1358900,52.05,False
1265,2019-02-26,12.74620065016221,1943000,52.05,False
1266,2019-02-27,12.986521247996587,1390300,52.05,False
1267,2019-02-28,13.291542740969078,2173500,52.05,False
1268,2019-03-01,15.251074165105821,10045800,52.05,False
1269,2019-03-04,14.927567513945354,3460700,52.05,False
1270,2019-03-05,14.687247524800952,2112500,52.05,False
1271,2019-03-06,14.557844223321151,1571500,52.05,False
1272,2019-03-07,14.040230762820839,1149000,52.05,False
1273,2019-03-08,13.810926611191261,867300,52.05,False
1274,2019-03-11,14.092019015871614,1357800,52.05,False
1275,2019-03-12,13.81092683501532,1016600,52.05,False
1276,2019-03-13,13.820296683909907,1285800,52.05,False
1277,2019-03-14,13.6891212184485,1093500,52.05,False
1278,2019-03-15,13.810927218690205,1761300,52.05,False
1279,2019-03-18,14.082649465225767,3239200,52.05,False
1280,2019-03-19,14.27004207845509,1136800,52.05,False
1281,2019-03-20,14.195084047532498,1302900,52.05,False
1282,2019-03-21,14.607351564285052,1562000,52.05,False
1283,2019-03-22,14.5136540127567,1135900,52.05,False
1284,2019-03-25,14.616721384566306,1351700,52.05,False
1285,2019-03-26,14.579241323287665,1715200,52.05,False
1286,2019-03-27,14.120127455005726,1274400,52.05,False
1287,2019-03-28,14.007689842018902,1250600,52.05,False
1288,2019-03-29,14.007690225089046,751100,52.05,False
1289,2019-04-01,14.18571576383977,1086600,52.05,False
1290,2019-04-02,14.054538363872958,1189600,52.05,False
1291,2019-04-03,13.979582124522043,1167300,52.05,False
1292,2019-04-04,14.082647497205727,1672700,52.05,False
1293,2019-04-05,14.166976006604163,987000,52.05,False
1294,2019-04-08,15.741082839301107,3619200,52.05,False
1295,2019-04-09,15.356924818071795,1157900,52.05,False
1296,2019-04-10,15.216379793648931,927800,52.05,False
1297,2019-04-11,15.29133851772854,924900,52.05,False
1298,2019-04-12,15.422512343863941,1468500,52.05,False
1299,2019-04-15,15.525581884835088,1790400,52.05,False
1300,2019-04-16,15.64738633659238,1679100,52.05,False
1301,2019-04-17,15.994063939396778,2051800,52.05,False
1302,2019-04-18,15.534950175828529,1182700,52.05,False
1303,2019-04-22,14.944659407682627,2324200,52.05,False
1304,2019-04-23,14.35436872811177,1834500,52.05,False
1305,2019-04-24,14.579242559310757,1278100,52.05,False
1306,2019-04-25,14.560502833601648,1278800,52.05,False
1307,2019-04-26,14.663568369363619,1182000,52.05,False
1308,2019-04-29,14.954030484902226,2582900,52.05,False
1309,2019-04-30,14.457437532156673,1663700,52.05,False
1310,2019-05-01,14.335630838479648,1882800,52.05,False
1311,2019-05-02,13.867145274163502,1042900,52.05,False
1312,2019-05-03,14.01706104030737,1773300,52.07,True
1313,2019-05-06,14.05453965332303,1551900,52.07,False
1314,2019-05-07,14.260672445966925,1546100,52.07,False
1315,2019-05-08,14.026431447183445,1749300,52.07,False
1316,2019-05-09,13.023873399045888,5898100,52.07,False
1317,2019-05-10,13.051981715513332,2255200,52.07,False
1318,2019-05-13,12.883326934841225,2335600,52.07,False
1319,2019-05-14,12.789630076822775,1569400,52.07,False
1320,2019-05-15,12.85521891479812,1630400,52.07,False
1321,2019-05-16,12.808370594322097,1793200,52.07,False
1322,2019-05-17,12.695933465962671,1992400,52.07,False
1323,2019-05-20,12.386734619915913,2032000,52.07,False
1324,2019-05-21,12.489800364404,1752500,52.07,False
1325,2019-05-22,12.489801601555131,983200,52.07,False
1326,2019-05-23,12.180600511419827,2114700,52.07,False
1327,2019-05-24,12.2368189941615,1118000,52.07,False
1328,2019-05-28,12.002577117411128,1395500,52.07,False
1329,2019-05-29,11.730856389536898,1886600,52.07,False
1330,2019-05-30,11.609049644987035,1622200,52.07,False
1331,2019-05-31,11.374807499555084,1439500,52.07,False
1332,2019-06-03,11.271739925794401,1632400,52.07,False
1333,2019-06-04,11.318589452264684,2012500,52.07,False
1334,2019-06-05,11.121825421558324,3452700,52.07,False
1335,2019-06-06,10.494055601172729,4026100,52.07,False
1336,2019-06-07,10.696325851289277,2437400,52.07,False
1337,2019-06-10,10.505489875690836,2265900,52.07,False
1338,2019-06-11,10.667700921074644,1514300,52.07,False
1339,2019-06-12,10.639075871703257,1665100,52.07,False
1340,2019-06-13,10.467323305745904,3184500,52.07,False
1341,2019-06-14,10.515032822122881,1510200,52.07,False
1342,2019-06-17,10.782201915668933,1238700,52.07,False
1343,2019-06-18,10.896703244880909,1867100,52.07,False
1344,2019-06-19,11.144789372422892,1528600,52.07,False
1345,2019-06-20,11.05891407374277,2733200,52.07,False
1346,2019-06-21,10.381447178564834,3039800,52.07,False
1347,2019-06-24,10.171529193560223,2909000,52.07,False
1348,2019-06-25,9.570396600496181,3663000,52.07,False
1349,2019-06-26,9.255517772665362,2925300,52.07,False
1350,2019-06-27,9.102849532477926,2029500,52.07,False
1351,2019-06-28,9.083767632312577,2543800,52.07,False
1352,2019-07-01,9.44635326707108,2919200,52.07,False
1353,2019-07-02,8.873848547779184,2061700,52.07,False
1354,2019-07-03,8.883390212548393,1957900,52.07,False
1355,2019-07-05,9.074226019465085,3136000,52.07,False
1356,2019-07-08,8.940640620038893,4470700,52.07,False
1357,2019-07-09,8.759346796291087,3588400,52.07,False
1358,2019-07-10,8.892931134972274,2153600,52.07,False
1359,2019-07-11,9.112391570345865,2505500,52.07,False
1360,2019-07-12,9.169642170556108,1841600,52.07,False
1361,2019-07-15,9.09330754304756,2266500,52.07,False
1362,2019-07-16,9.370019965124293,2189600,52.07,False
1363,2019-07-17,9.484520632017684,1753200,52.07,False
1364,2019-07-18,9.446353303854659,2062300,52.07,False
1365,2019-07-19,10.534116424607918,11042800,52.07,False
1366,2019-07-22,10.400530954455434,5519500,52.07,False
1367,2019-07-23,10.047485172739863,2987200,52.07,False
1368,2019-07-24,10.390988925166589,2660900,52.07,False
1369,2019-07-25,10.515031864890538,2211400,52.07,False
1370,2019-07-26,10.782201338611047,2339900,52.07,False
1371,2019-07-29,10.925328254699709,2746700,52.07,False
1372,2019-07-30,11.20203971862793,2778100,52.07,False
1373,2019-07-31,11.43104239923179,2818700,52.07,False
1374,2019-08-01,11.27837345359586,4601900,52.07,False
1375,2019-08-02,11.106622699559344,2870100,52.08,True
1376,2019-08-05,10.953953285437459,2861200,52.08,False
1377,2019-08-06,10.887161838350032,1790500,52.08,False
1378,2019-08-07,10.925328402908795,3239700,52.08,False
1379,2019-08-08,11.917672769468545,8409000,52.08,False
1380,2019-08-09,11.793629901723293,3552100,52.08,False
1381,2019-08-12,11.831795493917399,2391800,52.08,False
1382,2019-08-13,11.698212887274682,3037700,52.08,False
1383,2019-08-14,10.973037187443223,3809600,52.08,False
1384,2019-08-15,10.362363862678194,2098000,52.08,False
1385,2019-08-16,10.782202403380392,1882300,52.08,False
1386,2019-08-19,11.10662252294894,1562300,52.08,False
1387,2019-08-20,11.011204980701569,1253500,52.08,False
1388,2019-08-21,11.039829454955346,1652900,52.08,False
1389,2019-08-22,11.068456281617458,2147700,52.08,False
1390,2019-08-23,10.944412807883703,3099100,52.08,False
1391,2019-08-26,10.858537302704685,1420900,52.08,False
1392,2019-08-27,10.848994394003297,2628400,52.08,False
1393,2019-08-28,10.791743327939912,1529200,52.08,False
1394,2019-08-29,10.973037981809126,1437400,52.08,False
1395,2019-08-30,10.868077570749085,1813100,52.08,False
1396,2019-09-03,10.944412766297544,2483100,52.08,False
1397,2019-09-04,11.259291278659239,1983500,52.08,False
1398,2019-09-05,11.507377677107522,2390000,52.08,False
1399,2019-09-06,11.61475881063174,1692600,52.08,False
1400,2019-09-09,11.41099019479185,1895800,52.08,False
1401,2019-09-10,11.440099988280023,1936300,52.08,False
1402,2019-09-11,11.517725451213058,1436300,52.08,False
1403,2019-09-12,11.51772567155729,1697500,52.08,False
1404,2019-09-13,11.624460820338019,1654500,52.08,False
1405,2019-09-16,11.770009749481096,1572200,52.08,False
1406,2019-09-17,11.546835024665121,2098900,52.08,False
1407,2019-09-18,11.197519158135252,1939000,52.08,False
1408,2019-09-19,10.896719117319252,2771100,52.08,False
1409,2019-09-20,10.819093938129903,2292800,52.08,False
1410,2019-09-23,10.595919746542236,2234500,52.08,False
1411,2019-09-24,10.586216106807223,1563900,52.08,False
1412,2019-09-25,10.809391644569983,1883300,52.08,False
1413,2019-09-26,10.625029072984697,1938200,52.08,False
1414,2019-09-27,10.72206091962115,956000,52.08,False
1415,2019-09-30,10.644436633562202,1297100,52.08,False
1416,2019-10-01,10.625029213149123,1288400,52.08,False
1417,2019-10-02,10.236900941453722,2197500,52.08,False
1418,2019-10-03,9.877881208803403,2782000,52.08,False
1419,2019-10-04,9.742035612924893,2521300,52.08,False
1420,2019-10-07,9.66441012556323,1493100,52.08,False
1421,2019-10-08,9.615893798892992,2391800,52.08,False
1422,2019-10-09,9.577081453700306,4617100,52.08,False
1423,2019-10-10,9.140436142659286,2106900,52.08,False
1424,2019-10-11,9.218062022134966,2172700,52.08,False
1425,2019-10-14,8.975481219275304,2675200,52.08,False
1426,2019-10-15,9.208358605305364,4099100,52.08,False
1427,2019-10-16,9.266577653242594,2323600,52.08,False
1428,2019-10-17,9.121028760823389,1669500,52.08,False
1429,2019-10-18,9.16954637945139,1763900,52.08,False
1430,2019-10-21,9.256874877844886,1804800,52.08,False
1431,2019-10-22,9.615894434582005,2210100,52.08,False
1432,2019-10-23,9.83906916436093,2828100,52.08,False
1433,2019-10-24,9.635301249892501,2546900,52.08,False
1434,2019-10-25,9.518862975928347,1570900,52.08,False
1435,2019-10-28,9.761443225004543,1195000,52.08,False
1436,2019-10-29,9.664409739372239,1227400,52.08,False
1437,2019-10-30,9.499455909012854,2826400,52.08,False
1438,2019-10-31,9.25687476508754,1881300,52.08,False
1439,2019-11-01,9.547971475573105,2177100,52.08,False
1440,2019-11-04,9.509159116708663,2042200,52.08,False
1441,2019-11-05,9.790552135353916,2287700,52.08,False
1442,2019-11-06,9.56737777394766,1760500,52.08,False
1443,2019-11-07,10.042836758645805,5583600,52.08,False
1444,2019-11-08,9.441235431503417,2382500,52.08,False
1445,2019-11-11,9.383017052731493,1642800,52.08,False
1446,2019-11-12,9.334500729329553,2388300,52.08,False
1447,2019-11-13,9.004590741960314,6797100,52.08,False
1448,2019-11-14,8.742603758309164,3248900,52.08,False
1449,2019-11-15,8.723197533815078,3221300,52.08,False
1450,2019-11-18,8.529133655171732,7317300,52.08,False
1451,2019-11-19,8.781417695232289,5931000,52.08,False
1452,2019-11-20,8.238036211788316,4155800,52.08,False
1453,2019-11-21,8.082784618921087,4393200,52.08,False
1454,2019-11-22,7.820797971220454,5706200,52.08,False
1455,2019-11-25,8.199223190598161,3560400,52.08,False
1456,2019-11-26,8.150707114341678,4773400,52.08,False
1457,2019-11-27,8.393288415773108,5745500,52.08,False
1458,2019-11-29,8.348780037003392,2408200,52.08,False
1459,2019-12-02,8.656890153294661,4166700,52.08,False
1460,2019-12-03,8.527683212984416,3652300,52.08,False
1461,2019-12-04,8.269267974115285,4293000,52.08,False
1462,2019-12-05,7.9710978796518415,2747300,52.08,False
1463,2019-12-06,8.100304245750156,1573400,52.08,False
1464,2019-12-09,8.219573251729685,1879200,52.08,False
1465,2019-12-10,8.358719783172418,2441700,52.08,False
1466,2019-12-11,8.130122301169187,1697900,52.08,False
1467,2019-12-12,8.3885363397898,2407800,52.08,False
1468,2019-12-13,8.358719045214198,1382500,52.08,False
1469,2019-12-16,8.726463014713541,4786200,52.08,False
1470,2019-12-17,8.348780403425948,3584200,52.08,False
1471,2019-12-18,8.080426747015197,4392500,52.08,False
1472,2019-12-19,7.951219315376787,5490100,52.08,False
1473,2019-12-20,7.9114636830907745,4218500,52.08,False
1474,2019-12-23,7.702743696190118,6556400,52.08,False
1475,2019-12-24,7.623231890047402,3618200,52.08,False
1476,2019-12-26,7.513902549855512,3305800,52.08,False
1477,2019-12-27,7.354878066934714,3910500,52.08,False
1478,2019-12-30,7.374756459453468,3371000,52.08,False
1479,2019-12-31,7.255488275887285,3279000,52.08,False
1480,2020-01-02,7.5139023055433505,4545900,52.08,False
1481,2020-01-03,7.553658239542453,2218000,52.08,False
1482,2020-01-06,7.255488036184582,2903400,52.08,False
1483,2020-01-07,7.1560973537872306,3205300,52.08,False
1484,2020-01-08,7.10640270338775,6557000,52.08,False
1485,2020-01-09,6.639268284422617,6794300,52.08,False
1486,2020-01-10,6.6293294430363305,5203600,52.08,False
1487,2020-01-13,6.599512100680679,2836800,52.08,False
1488,2020-01-14,6.917561235091689,2713100,52.08,False
1489,2020-01-15,7.295244159152475,4660300,52.08,False
1490,2020-01-16,7.394634427502445,3350400,52.08,False
1491,2020-01-17,7.335000157955344,2016900,52.08,False
1492,2020-01-21,7.275366187306223,1831400,52.08,False
1493,2020-01-22,7.175975380144247,2716900,52.08,False
1494,2020-01-23,6.957317115073565,2029300,52.08,False
1495,2020-01-24,6.758536692801743,2282800,52.08,False
1496,2020-01-27,6.500121707006699,3163600,52.08,False
1497,2020-01-28,6.758536873939778,2094700,52.08,False
1498,2020-01-29,6.847987894108798,1438200,52.08,False
1499,2020-01-30,6.83804869536173,1640600,52.08,False
1500,2020-01-31,6.828109933398676,1883300,52.08,False
1501,2020-02-03,6.549817444656551,1405700,52.08,False
1502,2020-02-04,6.649207353469496,2004400,52.08,False
1503,2020-02-05,7.056707505398923,2167200,52.08,False
1504,2020-02-06,7.086524356568084,2713400,52.08,False
1505,2020-02-07,6.708841565289633,2063000,52.08,False
1506,2020-02-10,6.788353682146695,1360300,52.08,False
1507,2020-02-11,6.937439204184027,1568500,52.08,False
1508,2020-02-12,7.036829357507306,1922100,52.08,False
1509,2020-02-13,7.0368294747781235,1553400,52.08,False
1510,2020-02-14,7.146158755398914,1706000,52.08,False
1511,2020-02-18,7.20579272484667,2142800,52.08,False
1512,2020-02-19,7.394634064128218,2308500,52.08,False
1513,2020-02-20,7.732561230779384,3649100,52.08,False
1514,2020-02-21,7.702743823904167,3034300,52.47,True
1515,2020-02-24,7.096463264265887,3210900,52.47,False
1516,2020-02-25,7.235610074500668,4181000,52.47,False
1517,2020-02-26,6.579634003385633,7176800,52.47,False
1518,2020-02-27,6.162194908698887,6294000,52.47,False
1519,2020-02-28,6.609451227814952,7555900,52.47,False
1520,2020-03-02,6.281463437882502,4585400,52.47,False
1521,2020-03-03,6.09262228890354,3843000,52.47,False
1522,2020-03-04,5.864024641247847,4483700,52.47,False
1523,2020-03-05,5.5757925769248775,5853100,52.47,False
1524,2020-03-06,4.730000019073486,4599900,52.47,False
1525,2020-03-09,4.070000171661377,3404000,52.47,False
1526,2020-03-10,4.289999961853027,3687000,52.47,False
1527,2020-03-11,4.070000171661377,4059400,52.47,False
1528,2020-03-12,3.1500000953674316,8058000,52.47,False
1529,2020-03-13,3.2699999809265137,6158300,52.47,False
1530,2020-03-16,2.9000000953674316,8497900,52.47,False
1531,2020-03-17,2.75,7685700,52.47,False
1532,2020-03-18,3.0,7753500,52.47,False
1533,2020-03-19,3.4700000286102295,8614600,52.47,False
1534,2020-03-20,3.5999999046325684,5754000,52.47,False
1535,2020-03-23,3.4000000953674316,6481300,52.47,False
1536,2020-03-24,3.559999942779541,5168300,52.47,False
1537,2020-03-25,3.9800000190734863,8112900,52.47,False
1538,2020-03-26,3.950000047683716,5094700,52.47,False
1539,2020-03-27,3.75,3431400,52.47,False
1540,2020-03-30,3.5,4219700,52.47,False
1541,2020-03-31,3.2899999618530273,3637100,52.47,False
1542,2020-04-01,3.0399999618530273,5898600,52.47,False
1543,2020-04-02,2.7799999713897705,8808100,52.47,False
1544,2020-04-03,2.3399999141693115,7493400,52.47,False
1545,2020-04-06,2.9700000286102295,6912000,52.47,False
1546,2020-04-07,3.7300000190734863,8977100,52.47,False
1547,2020-04-08,3.319999933242798,7997600,52.47,False
1548,2020-04-09,3.299999952316284,13981200,52.47,False
1549,2020-04-13,2.359999895095825,19784100,52.47,False
1550,2020-04-14,2.369999885559082,11747900,52.47,False
1551,2020-04-15,2.4600000381469727,11378000,52.47,False
1552,2020-04-16,2.490000009536743,6290800,52.47,False
1553,2020-04-17,3.8499999046325684,26799900,52.47,False
1554,2020-04-20,3.440000057220459,10787200,52.47,False
1555,2020-04-21,3.380000114440918,5788400,52.47,False
1556,2020-04-22,3.390000104904175,4568600,52.47,False
1557,2020-04-23,3.25,4318800,52.47,False
1558,2020-04-24,3.200000047683716,3623700,52.47,False
1559,2020-04-27,3.4000000953674316,5667200,52.47,False
1560,2020-04-28,4.75,21601100,52.47,False
